Analizador lexico:
LexToken(CLASS,'class',344,100)
LexToken(DOT,'.',379,1045)
LexToken(LOCAL_VAR,'add_task',379,1046)
LexToken(L_PAREN,'(',379,1054)
LexToken(STRING,'Comprar leche',379,1055)
LexToken(R_PAREN,')',379,1070)
LexToken(LOCAL_VAR,'todo_list',380,1074)
LexToken(DOT,'.',380,1083)
LexToken(LOCAL_VAR,'add_task',380,1084)
LexToken(L_PAREN,'(',380,1092)
LexToken(STRING,'Hacer ejercicio',380,1093)
LexToken(R_PAREN,')',380,1110)
LexToken(LOCAL_VAR,'todo_list',381,1114)
LexToken(DOT,'.',381,1123)
LexToken(LOCAL_VAR,'add_task',381,1124)
LexToken(L_PAREN,'(',381,1132)
LexToken(STRING,'Estudiar Ruby',381,1133)
LexToken(R_PAREN,')',381,1148)
LexToken(LOCAL_VAR,'todo_list',383,1155)
LexToken(DOT,'.',383,1164)
LexToken(LOCAL_VAR,'show_tasks',383,1165)
LexToken(LOCAL_VAR,'todo_list',385,1181)
LexToken(DOT,'.',385,1190)
LexToken(LOCAL_VAR,'complete_task',385,1191)
LexToken(L_PAREN,'(',385,1204)
LexToken(INTEGER,1,385,1205)
LexToken(R_PAREN,')',385,1206)
LexToken(LOCAL_VAR,'todo_list',386,1210)
LexToken(DOT,'.',386,1219)
LexToken(LOCAL_VAR,'show_tasks',386,1220)
LexToken(LOCAL_VAR,'todo_list',388,1236)
LexToken(DOT,'.',388,1245)
LexToken(LOCAL_VAR,'delete_task',388,1246)
LexToken(L_PAREN,'(',388,1257)
LexToken(INTEGER,0,388,1258)
LexToken(R_PAREN,')',388,1259)
LexToken(LOCAL_VAR,'todo_list',389,1263)
LexToken(DOT,'.',389,1272)
LexToken(LOCAL_VAR,'show_tasks',389,1273)
